node_id,x,y,label,model,method
55801,-0.41034833,-3.4128776,5,GraphSAGE,PCA
149612,-1.6867137,-1.5940464,9,GraphSAGE,PCA
98316,-3.0317655,0.17977786,24,GraphSAGE,PCA
29562,2.6502519,-0.17822218,24,GraphSAGE,PCA
90731,-4.3847313,7.0619035,16,GraphSAGE,PCA
1823,-3.9650297,6.129722,16,GraphSAGE,PCA
20884,10.456302,2.6614537,28,GraphSAGE,PCA
147821,1.9514995,-4.4179196,36,GraphSAGE,PCA
103744,-1.2118031,-1.6256065,34,GraphSAGE,PCA
132876,-4.364002,1.6195374,16,GraphSAGE,PCA
74797,-0.65289557,-0.8262918,9,GraphSAGE,PCA
11884,11.18079,3.4595618,28,GraphSAGE,PCA
63340,-0.44867337,-2.622488,9,GraphSAGE,PCA
73305,0.9622107,-2.8402176,22,GraphSAGE,PCA
111712,-1.3620169,0.3503971,24,GraphSAGE,PCA
73610,-3.656453,2.522399,24,GraphSAGE,PCA
37888,-2.6852012,3.4556665,16,GraphSAGE,PCA
100407,-2.1715908,-0.13503838,24,GraphSAGE,PCA
85903,-3.6486325,4.2730656,16,GraphSAGE,PCA
25723,-0.513906,-2.662924,26,GraphSAGE,PCA
16985,-2.1119833,-3.3162615,10,GraphSAGE,PCA
140507,8.277932,1.5494866,28,GraphSAGE,PCA
3680,-3.120324,3.6139793,16,GraphSAGE,PCA
3596,-0.52551633,-2.0018237,34,GraphSAGE,PCA
133288,10.148921,2.7659783,28,GraphSAGE,PCA
96300,3.8512645,-2.2963772,28,GraphSAGE,PCA
152817,-2.154342,0.26253462,16,GraphSAGE,PCA
9094,-1.4993548,1.3932111,34,GraphSAGE,PCA
1672,12.707038,4.655936,28,GraphSAGE,PCA
10751,-0.14570183,-3.5752468,5,GraphSAGE,PCA
113770,-0.72973794,-2.2299476,26,GraphSAGE,PCA
45530,1.1524537,-3.179781,5,GraphSAGE,PCA
147633,-0.9997929,-2.0056496,26,GraphSAGE,PCA
108579,1.5868194,-1.1011695,15,GraphSAGE,PCA
42257,2.8799655,-2.2417393,8,GraphSAGE,PCA
29302,5.8364487,3.4708452,28,GraphSAGE,PCA
18543,-0.5850765,0.20562053,4,GraphSAGE,PCA
52374,-4.273468,7.415135,24,GraphSAGE,PCA
161596,-3.6008,6.8237386,27,GraphSAGE,PCA
3502,-0.14090258,-3.5112236,34,GraphSAGE,PCA
166973,-1.1145746,-0.65482295,13,GraphSAGE,PCA
91716,-4.7617154,9.922249,16,GraphSAGE,PCA
163021,0.6525622,-4.0265093,22,GraphSAGE,PCA
125716,1.5857191,-2.1118689,26,GraphSAGE,PCA
17353,0.24208498,-1.6889552,34,GraphSAGE,PCA
37726,-4.7060623,1.0862582,24,GraphSAGE,PCA
9326,-1.2056315,-0.76138866,5,GraphSAGE,PCA
73888,-1.7210722,-2.2936673,23,GraphSAGE,PCA
163147,-4.168415,-1.7450132,26,GraphSAGE,PCA
140817,5.5653567,-0.52419424,8,GraphSAGE,PCA
88149,14.69179,4.8671293,8,GraphSAGE,PCA
31244,-2.654362,6.3498893,16,GraphSAGE,PCA
71209,0.09759724,-3.9674811,2,GraphSAGE,PCA
21064,-2.4835174,-1.7357881,30,GraphSAGE,PCA
87345,-0.7411758,2.538342,5,GraphSAGE,PCA
54750,-1.7143891,-0.2849126,6,GraphSAGE,PCA
70215,-6.435308,5.2735014,24,GraphSAGE,PCA
55227,-1.9343338,-1.2105227,24,GraphSAGE,PCA
168704,6.62914,-0.37576127,28,GraphSAGE,PCA
124045,-2.4002986,2.2153544,16,GraphSAGE,PCA
112356,0.5106972,-3.5119112,18,GraphSAGE,PCA
165858,-1.8830905,-1.8806536,34,GraphSAGE,PCA
68310,-1.4422278,-2.7820299,10,GraphSAGE,PCA
105419,2.362919,-1.7758982,6,GraphSAGE,PCA
95325,1.5618448,-0.80265546,8,GraphSAGE,PCA
83702,-5.2344074,7.4507346,16,GraphSAGE,PCA
28877,-2.9648066,-1.3318951,25,GraphSAGE,PCA
92855,4.2197666,-2.4313054,8,GraphSAGE,PCA
13343,2.0522552,-1.4104909,28,GraphSAGE,PCA
90622,2.4792237,-2.3069296,8,GraphSAGE,PCA
105462,4.664322,-0.5502529,18,GraphSAGE,PCA
53128,-1.0138416,-0.1691773,24,GraphSAGE,PCA
6250,0.28935176,-0.6663438,28,GraphSAGE,PCA
44565,0.15850198,-2.8506012,24,GraphSAGE,PCA
159059,0.73869973,-3.5909653,34,GraphSAGE,PCA
132216,-3.5270946,-2.9050598,30,GraphSAGE,PCA
96348,1.5356278,-2.8149214,37,GraphSAGE,PCA
150045,-2.7579892,6.0890994,16,GraphSAGE,PCA
152234,-0.10052383,-4.2226725,22,GraphSAGE,PCA
163119,-1.6133876,6.999597,16,GraphSAGE,PCA
74348,0.32917166,-4.0415072,4,GraphSAGE,PCA
163216,-2.758079,9.869219,16,GraphSAGE,PCA
40003,0.26769102,-4.3340387,34,GraphSAGE,PCA
72832,1.5678086,1.7479005,28,GraphSAGE,PCA
155446,-4.1641784,-2.0377398,24,GraphSAGE,PCA
50210,-0.5684702,-2.3947723,18,GraphSAGE,PCA
37237,-0.100720644,-4.340258,5,GraphSAGE,PCA
137921,3.4105349,0.011713266,19,GraphSAGE,PCA
110650,3.597382,-1.7980232,8,GraphSAGE,PCA
87529,6.1860504,-2.3656964,28,GraphSAGE,PCA
62786,-0.8882195,-1.8149472,5,GraphSAGE,PCA
33760,0.502024,-0.31290698,19,GraphSAGE,PCA
53398,-2.9590516,5.6848483,16,GraphSAGE,PCA
154503,1.4624674,-3.000979,36,GraphSAGE,PCA
66572,6.0453477,0.8213222,28,GraphSAGE,PCA
142421,-2.6094804,-3.514989,2,GraphSAGE,PCA
167288,-0.19863182,-2.1709378,18,GraphSAGE,PCA
105831,5.0178475,0.7467115,28,GraphSAGE,PCA
165856,-0.3238806,-3.59582,2,GraphSAGE,PCA
87242,-0.57852376,-2.9657784,5,GraphSAGE,PCA
18110,-2.4271615,7.5157256,16,GraphSAGE,PCA
164007,-1.9885011,-0.9160278,24,GraphSAGE,PCA
1460,-1.0956297,-3.1152303,23,GraphSAGE,PCA
164547,-0.53029054,-2.5683274,19,GraphSAGE,PCA
124348,-1.1306336,1.8445578,20,GraphSAGE,PCA
96465,-1.268511,0.44295788,27,GraphSAGE,PCA
105799,0.25609958,-3.5086918,10,GraphSAGE,PCA
43537,8.040323,0.9654751,28,GraphSAGE,PCA
112992,-3.5042696,-1.2652613,24,GraphSAGE,PCA
41478,-2.802004,4.907938,16,GraphSAGE,PCA
57934,0.22976005,-2.3364186,5,GraphSAGE,PCA
47517,-2.890898,8.020441,16,GraphSAGE,PCA
120171,-6.3239107,3.8785152,24,GraphSAGE,PCA
37092,-0.030432105,-3.6535683,23,GraphSAGE,PCA
133664,4.450623,-1.1496667,8,GraphSAGE,PCA
165437,-4.560338,-1.8068709,30,GraphSAGE,PCA
59626,-1.7051854,2.9439068,16,GraphSAGE,PCA
140744,-2.7538652,6.2274737,16,GraphSAGE,PCA
81507,2.0353203,-3.5685885,36,GraphSAGE,PCA
125236,6.9527907,0.41225863,28,GraphSAGE,PCA
25905,-4.863557,-1.0050224,31,GraphSAGE,PCA
82853,5.595853,2.8708978,28,GraphSAGE,PCA
156442,5.412537,-0.1923883,28,GraphSAGE,PCA
150035,-3.0210588,2.1879888,16,GraphSAGE,PCA
41408,13.274258,4.062766,28,GraphSAGE,PCA
38210,0.8232259,-2.9806867,3,GraphSAGE,PCA
168239,-0.16472602,-2.5396307,5,GraphSAGE,PCA
125830,-0.3361766,3.0029974,31,GraphSAGE,PCA
47967,1.3329728,-2.1171277,34,GraphSAGE,PCA
68288,1.3809483,0.2496996,27,GraphSAGE,PCA
51029,2.6193848,-0.85773516,18,GraphSAGE,PCA
106273,0.3828706,-3.2308717,5,GraphSAGE,PCA
65479,2.4481664,-0.52617836,28,GraphSAGE,PCA
54041,-0.38012803,-2.7926733,8,GraphSAGE,PCA
32339,-2.3152351,0.30393577,24,GraphSAGE,PCA
103804,-0.09771967,2.020319,27,GraphSAGE,PCA
66544,-0.33686587,-4.7711153,2,GraphSAGE,PCA
27724,-5.560232,8.457329,16,GraphSAGE,PCA
160155,6.1354523,-1.0688576,28,GraphSAGE,PCA
155894,-2.053628,10.46805,16,GraphSAGE,PCA
17486,0.6613497,-1.9821864,26,GraphSAGE,PCA
25558,-1.5648885,9.872484,16,GraphSAGE,PCA
161607,-0.97718346,-3.193205,23,GraphSAGE,PCA
94423,-3.9908676,1.2369423,24,GraphSAGE,PCA
35698,-4.2007246,-2.4057224,30,GraphSAGE,PCA
5325,4.3936257,1.1736605,28,GraphSAGE,PCA
117533,-1.5598645,-2.0087972,13,GraphSAGE,PCA
167325,-4.562103,2.590568,10,GraphSAGE,PCA
89251,6.3308473,1.0811286,28,GraphSAGE,PCA
127437,-4.9132185,6.468633,16,GraphSAGE,PCA
60714,-0.669317,-3.2056408,28,GraphSAGE,PCA
71559,-0.94413763,3.7806349,16,GraphSAGE,PCA
107050,-5.0185256,-2.1221344,10,GraphSAGE,PCA
94,-2.8890646,1.6596575,24,GraphSAGE,PCA
97260,-0.52547824,-1.8729358,39,GraphSAGE,PCA
15769,-1.3057677,-0.4212985,24,GraphSAGE,PCA
23865,-1.4892716,0.14809155,16,GraphSAGE,PCA
35937,8.129631,0.17225218,28,GraphSAGE,PCA
70574,10.721348,2.660695,28,GraphSAGE,PCA
29968,-2.1145296,-3.779298,2,GraphSAGE,PCA
97578,-2.6767511,0.92555237,6,GraphSAGE,PCA
74650,-0.5125731,-3.2496278,23,GraphSAGE,PCA
85013,-3.8231802,0.33707833,13,GraphSAGE,PCA
159417,-2.1600943,0.8957379,24,GraphSAGE,PCA
160399,3.8039494,-0.97240484,8,GraphSAGE,PCA
77592,-4.8498645,-0.40199065,24,GraphSAGE,PCA
169314,-1.9109659,1.138315,16,GraphSAGE,PCA
81766,-1.3226511,-1.6148335,25,GraphSAGE,PCA
55484,-2.3315833,-4.1571007,10,GraphSAGE,PCA
152710,7.09239,1.0948071,28,GraphSAGE,PCA
85269,-3.252872,-1.3127989,31,GraphSAGE,PCA
79793,2.0202231,-2.9885263,28,GraphSAGE,PCA
110783,-0.53388375,-2.1180391,34,GraphSAGE,PCA
85444,-3.3297813,-2.4778907,6,GraphSAGE,PCA
67913,-3.9894803,5.5215073,16,GraphSAGE,PCA
11905,3.168233,-0.35832787,26,GraphSAGE,PCA
19883,-3.2110775,2.5732422,24,GraphSAGE,PCA
169169,-0.8212875,-2.812749,39,GraphSAGE,PCA
165476,-0.6492919,-4.967368,22,GraphSAGE,PCA
99748,-2.9459252,3.9881535,24,GraphSAGE,PCA
106384,-1.2153549,-2.9261813,10,GraphSAGE,PCA
87597,-2.8566828,-1.8168396,26,GraphSAGE,PCA
158902,11.315402,2.126718,28,GraphSAGE,PCA
81493,-0.3783545,1.5419319,24,GraphSAGE,PCA
154066,-5.0781803,1.7904696,24,GraphSAGE,PCA
153766,-6.0965734,0.4963634,30,GraphSAGE,PCA
119545,-2.1069021,-1.9953065,24,GraphSAGE,PCA
102689,8.049318,0.55309725,28,GraphSAGE,PCA
13694,-0.9940274,-2.3176534,23,GraphSAGE,PCA
82719,-3.7487736,7.300485,16,GraphSAGE,PCA
89564,-0.27895704,-3.110211,9,GraphSAGE,PCA
78306,0.96651405,-2.8573363,4,GraphSAGE,PCA
159233,-2.1343248,-1.8459827,3,GraphSAGE,PCA
126009,6.4461093,-1.2855871,5,GraphSAGE,PCA
6154,-0.94524574,-2.272277,10,GraphSAGE,PCA
90445,-3.1530924,5.7030177,16,GraphSAGE,PCA
76867,-2.722071,-1.3444555,24,GraphSAGE,PCA
137501,-3.4893906,-1.970104,37,GraphSAGE,PCA
140101,1.6767783,-0.5691203,4,GraphSAGE,PCA
39284,-5.892896,-1.5587014,30,GraphSAGE,PCA
127761,-0.17944032,-2.962807,36,GraphSAGE,PCA
123112,5.3020015,0.9616256,28,GraphSAGE,PCA
137962,4.056063,-1.681479,19,GraphSAGE,PCA
73076,-4.290437,-1.9154284,31,GraphSAGE,PCA
54796,-2.1212206,-2.8983297,33,GraphSAGE,PCA
36851,-4.7912436,0.013345242,24,GraphSAGE,PCA
165074,6.0466013,1.2381318,28,GraphSAGE,PCA
14370,-1.2021892,-0.45920122,24,GraphSAGE,PCA
72120,-3.513801,15.991352,16,GraphSAGE,PCA
67787,-5.2812214,-1.1690898,30,GraphSAGE,PCA
8526,8.602701,2.7166977,28,GraphSAGE,PCA
74053,3.321789,-3.2248645,36,GraphSAGE,PCA
124509,-0.29431194,-3.7045603,9,GraphSAGE,PCA
12275,-1.1551473,-0.51637805,24,GraphSAGE,PCA
100994,-3.4167154,8.961359,16,GraphSAGE,PCA
113126,-3.7715592,1.6250906,24,GraphSAGE,PCA
92738,-0.39554867,-3.4536788,34,GraphSAGE,PCA
111829,-1.0908055,3.1535134,16,GraphSAGE,PCA
102325,-0.20052573,0.7515199,27,GraphSAGE,PCA
114944,-3.6687436,-1.5291524,24,GraphSAGE,PCA
54269,-6.2612486,0.38539767,30,GraphSAGE,PCA
22387,-4.422573,9.670763,16,GraphSAGE,PCA
153265,1.119631,-1.9737117,4,GraphSAGE,PCA
103346,7.7443304,1.7377539,28,GraphSAGE,PCA
25709,11.774707,4.2383504,28,GraphSAGE,PCA
101158,-4.483451,-0.8469398,30,GraphSAGE,PCA
73799,1.1913273,-1.6796412,4,GraphSAGE,PCA
103069,-2.052046,3.288763,6,GraphSAGE,PCA
47161,-0.14348483,-1.3177532,0,GraphSAGE,PCA
91870,-4.2137375,-2.0824902,30,GraphSAGE,PCA
56223,4.3046927,-1.3793297,8,GraphSAGE,PCA
48039,2.8719087,-2.0426838,19,GraphSAGE,PCA
41222,18.427599,6.481128,28,GraphSAGE,PCA
94284,-1.0153059,-3.444219,10,GraphSAGE,PCA
166807,-1.1384044,-1.7130265,10,GraphSAGE,PCA
48900,0.97306854,-3.4302337,5,GraphSAGE,PCA
18487,-1.9983518,0.37429047,24,GraphSAGE,PCA
150802,-1.3944509,2.2686343,16,GraphSAGE,PCA
107821,-2.152347,1.7261071,16,GraphSAGE,PCA
114189,-3.2329023,6.7069316,16,GraphSAGE,PCA
74990,-4.477274,-0.3643787,31,GraphSAGE,PCA
35906,-1.954031,-3.5506968,37,GraphSAGE,PCA
124761,-0.36516,1.0269272,27,GraphSAGE,PCA
50998,-0.8351201,-1.2778763,22,GraphSAGE,PCA
34233,-1.434506,1.0313256,24,GraphSAGE,PCA
126811,-5.672787,-1.5667986,30,GraphSAGE,PCA
146127,0.129713,-2.3674943,26,GraphSAGE,PCA
12887,3.0649076,-1.6342134,26,GraphSAGE,PCA
146116,2.4221745,-3.4604359,5,GraphSAGE,PCA
141963,-2.8579423,4.93356,16,GraphSAGE,PCA
107058,-5.8161535,-1.7942841,30,GraphSAGE,PCA
113725,3.0950243,-3.8949485,36,GraphSAGE,PCA
157962,1.6035838,-2.6269646,19,GraphSAGE,PCA
54737,-0.2799111,-2.000678,18,GraphSAGE,PCA
114230,9.534765,2.6399198,28,GraphSAGE,PCA
139591,0.41422874,1.718174,27,GraphSAGE,PCA
132539,0.49314934,-2.931654,21,GraphSAGE,PCA
40838,2.4440608,2.2253098,20,GraphSAGE,PCA
125200,4.170227,3.4066958,28,GraphSAGE,PCA
25451,8.840113,0.10990763,28,GraphSAGE,PCA
69945,0.0408715,-1.934932,24,GraphSAGE,PCA
43218,1.1419668,-1.6766815,34,GraphSAGE,PCA
129542,3.3938646,-0.96898866,28,GraphSAGE,PCA
132055,-2.283832,9.773176,16,GraphSAGE,PCA
69745,-0.17290416,-1.0804741,20,GraphSAGE,PCA
28135,8.480063,0.8151002,28,GraphSAGE,PCA
11310,-1.8550549,-3.9086437,2,GraphSAGE,PCA
77529,-6.1740136,-2.353956,30,GraphSAGE,PCA
27828,-0.32760832,-4.4392405,37,GraphSAGE,PCA
57372,9.700804,2.1282892,28,GraphSAGE,PCA
116808,0.8775969,-1.7539392,3,GraphSAGE,PCA
74172,-3.1619349,5.102401,24,GraphSAGE,PCA
68728,-2.1242266,6.1493087,16,GraphSAGE,PCA
118166,11.459663,3.2522264,28,GraphSAGE,PCA
155644,-2.055435,-2.3365543,24,GraphSAGE,PCA
86564,-3.2702038,-2.1796458,10,GraphSAGE,PCA
72948,0.0407784,-3.0372994,39,GraphSAGE,PCA
105854,-2.967604,-0.72829425,24,GraphSAGE,PCA
50987,-4.378935,7.3009143,16,GraphSAGE,PCA
146261,-2.3268838,-0.7273874,24,GraphSAGE,PCA
67865,5.530879,-1.9567041,28,GraphSAGE,PCA
104603,-4.59986,-2.42974,26,GraphSAGE,PCA
6176,-1.6756096,-4.167208,37,GraphSAGE,PCA
128398,7.670499,1.1452363,28,GraphSAGE,PCA
14097,-4.457301,8.992626,16,GraphSAGE,PCA
96204,-0.8351947,-2.6645608,2,GraphSAGE,PCA
121847,1.5809481,-1.9524497,34,GraphSAGE,PCA
137162,-1.9826248,-2.9197836,30,GraphSAGE,PCA
87531,6.380826,-0.6606977,28,GraphSAGE,PCA
21976,0.086494565,-2.4147775,34,GraphSAGE,PCA
4991,-1.1574149,-2.4038215,34,GraphSAGE,PCA
12279,-4.767073,-0.9163184,25,GraphSAGE,PCA
14540,15.747914,6.0245767,28,GraphSAGE,PCA
164122,9.7834425,3.2874975,28,GraphSAGE,PCA
10160,-1.2610159,-5.2344646,10,GraphSAGE,PCA
11823,-6.6281676,7.285729,16,GraphSAGE,PCA
63079,-3.2638156,-1.9368541,3,GraphSAGE,PCA
19916,7.4516478,0.29659986,4,GraphSAGE,PCA
31073,-3.64599,-1.1320047,30,GraphSAGE,PCA
14923,-2.7221165,0.4525175,16,GraphSAGE,PCA
22081,10.524395,2.2561684,28,GraphSAGE,PCA
168608,1.1052558,-1.7210389,5,GraphSAGE,PCA
48248,0.30821586,-3.1069007,5,GraphSAGE,PCA
28045,-3.4971747,4.9372187,16,GraphSAGE,PCA
137282,1.1377075,-1.3106142,11,GraphSAGE,PCA
55079,-0.56024176,-2.805726,10,GraphSAGE,PCA
136971,-1.3288339,-2.317182,13,GraphSAGE,PCA
152872,10.270771,3.7508955,8,GraphSAGE,PCA
112431,1.0276511,-2.7669547,9,GraphSAGE,PCA
149723,0.11971468,-2.8513117,2,GraphSAGE,PCA
28126,-5.766981,5.3690147,24,GraphSAGE,PCA
161242,-2.1386127,3.8102865,27,GraphSAGE,PCA
43631,-1.0499773,10.370468,16,GraphSAGE,PCA
23386,0.7404348,-3.5455866,36,GraphSAGE,PCA
21308,2.9006026,-1.773015,28,GraphSAGE,PCA
95951,-1.8475189,-2.0214894,24,GraphSAGE,PCA
161081,-3.3113985,-2.5613053,38,GraphSAGE,PCA
57969,1.8545868,1.3947875,8,GraphSAGE,PCA
9641,-1.6366291,-0.48400688,24,GraphSAGE,PCA
134617,10.750933,2.895905,28,GraphSAGE,PCA
138838,-0.96759623,-0.24925041,5,GraphSAGE,PCA
147273,-2.0882378,-3.6111062,30,GraphSAGE,PCA
2869,-0.5576913,-3.126254,22,GraphSAGE,PCA
33422,0.070331335,-4.735749,36,GraphSAGE,PCA
51485,18.769062,6.589497,28,GraphSAGE,PCA
106211,-3.491255,4.4304423,16,GraphSAGE,PCA
10140,-0.25031316,-2.719617,5,GraphSAGE,PCA
74552,-1.2568771,0.76930666,9,GraphSAGE,PCA
20416,-2.2985165,5.455081,24,GraphSAGE,PCA
78964,-0.30303112,1.4739451,20,GraphSAGE,PCA
17053,-1.2073402,-0.51452684,34,GraphSAGE,PCA
88166,-2.007907,-2.7093441,38,GraphSAGE,PCA
153911,-5.0763297,7.0619082,16,GraphSAGE,PCA
123391,1.0555017,-4.180465,9,GraphSAGE,PCA
61626,-2.6951294,1.2130554,27,GraphSAGE,PCA
105408,-0.50219536,-4.391142,2,GraphSAGE,PCA
17899,-4.1244607,4.782203,16,GraphSAGE,PCA
117759,-2.4146442,-1.5213095,34,GraphSAGE,PCA
73401,8.80707,2.811624,28,GraphSAGE,PCA
158975,11.728712,2.1908379,28,GraphSAGE,PCA
56456,7.6570024,0.7151983,28,GraphSAGE,PCA
4508,-3.7648427,-1.071427,30,GraphSAGE,PCA
67609,-1.8428166,-3.9385924,10,GraphSAGE,PCA
38271,-1.4294811,-2.2513945,21,GraphSAGE,PCA
131947,-6.05692,0.47384453,30,GraphSAGE,PCA
40752,-0.5725694,-2.7885365,34,GraphSAGE,PCA
132532,-3.564995,-2.093934,38,GraphSAGE,PCA
129252,1.0125744,-2.6922462,4,GraphSAGE,PCA
67927,0.90667003,-3.4731653,36,GraphSAGE,PCA
88123,0.045244336,-3.3656368,3,GraphSAGE,PCA
90837,0.72608143,-2.9855514,2,GraphSAGE,PCA
35815,-0.22314397,-2.3799298,24,GraphSAGE,PCA
49419,1.5882788,-1.9924495,34,GraphSAGE,PCA
146911,-2.1276913,7.2742724,16,GraphSAGE,PCA
121875,0.9399627,-2.338069,5,GraphSAGE,PCA
123751,-3.5525718,-1.6271911,30,GraphSAGE,PCA
37037,-4.032367,5.1488013,24,GraphSAGE,PCA
143747,-3.9601967,-1.0700139,24,GraphSAGE,PCA
87047,6.3398027,-0.408113,39,GraphSAGE,PCA
42731,-4.413511,-2.4693944,31,GraphSAGE,PCA
89382,10.964824,2.3733482,28,GraphSAGE,PCA
124359,-4.259648,-0.057193756,31,GraphSAGE,PCA
59688,0.5141136,0.23970008,26,GraphSAGE,PCA
8440,-1.0392154,0.5938926,24,GraphSAGE,PCA
143867,0.70343095,-4.2495875,36,GraphSAGE,PCA
156783,8.930203,1.6850305,28,GraphSAGE,PCA
69068,-0.10804403,-4.578848,2,GraphSAGE,PCA
65762,-1.6042082,2.1578612,16,GraphSAGE,PCA
139546,-1.46562,-1.4451396,26,GraphSAGE,PCA
5124,-0.9411758,0.4966364,27,GraphSAGE,PCA
124484,-1.156964,-2.9610171,23,GraphSAGE,PCA
143509,-3.7789302,-2.6267014,30,GraphSAGE,PCA
135738,-1.494374,-1.577414,34,GraphSAGE,PCA
57775,8.601089,0.5868826,28,GraphSAGE,PCA
75059,0.17191613,0.70638394,25,GraphSAGE,PCA
9158,4.6603613,1.8799801,39,GraphSAGE,PCA
78691,-3.0687864,-0.48046792,24,GraphSAGE,PCA
82217,3.67453,-1.2461716,28,GraphSAGE,PCA
100438,1.496489,-1.9043796,4,GraphSAGE,PCA
93486,2.1172419,-3.8245306,36,GraphSAGE,PCA
53123,4.5904794,0.6682768,28,GraphSAGE,PCA
118105,-2.925161,-3.9413362,2,GraphSAGE,PCA
152273,-0.67540026,-3.1483479,2,GraphSAGE,PCA
36524,-4.4139795,-1.4601619,30,GraphSAGE,PCA
75560,-2.8449218,-0.9792788,23,GraphSAGE,PCA
4056,6.821568,-0.2738695,8,GraphSAGE,PCA
157268,0.27952975,0.65032387,24,GraphSAGE,PCA
137633,-0.5690403,2.2338552,39,GraphSAGE,PCA
155095,-3.791905,8.166273,16,GraphSAGE,PCA
109245,-3.3820462,1.8441949,16,GraphSAGE,PCA
48799,4.0593486,-1.4105238,8,GraphSAGE,PCA
100600,0.38903308,-2.9979897,34,GraphSAGE,PCA
39054,3.5802636,0.3714738,28,GraphSAGE,PCA
55887,-2.1632771,-2.0647933,24,GraphSAGE,PCA
34423,-5.829897,2.504405,16,GraphSAGE,PCA
127784,-2.5781357,6.58524,16,GraphSAGE,PCA
41395,-3.6739755,3.759983,16,GraphSAGE,PCA
49993,5.787547,0.6713836,4,GraphSAGE,PCA
129406,1.7164268,-2.2348547,4,GraphSAGE,PCA
146591,9.901788,2.4781404,28,GraphSAGE,PCA
79649,-2.3783216,2.11829,24,GraphSAGE,PCA
162596,1.8512938,-1.2819835,13,GraphSAGE,PCA
101220,0.26571816,-3.8533566,35,GraphSAGE,PCA
63511,8.5462055,3.0702443,28,GraphSAGE,PCA
99659,-0.038921475,2.1028051,8,GraphSAGE,PCA
130712,-1.6890419,-2.2384558,24,GraphSAGE,PCA
85711,-2.0701494,8.43145,16,GraphSAGE,PCA
47130,1.8701131,-1.5561187,24,GraphSAGE,PCA
16148,-1.1318812,-2.231728,34,GraphSAGE,PCA
145274,-1.0147312,-2.950361,7,GraphSAGE,PCA
102139,-4.0070767,-2.4514909,30,GraphSAGE,PCA
68424,0.6555849,-3.360353,5,GraphSAGE,PCA
99123,0.43973464,-0.24394679,26,GraphSAGE,PCA
15565,2.712798,-1.3993809,8,GraphSAGE,PCA
36853,-2.49658,-2.2457151,23,GraphSAGE,PCA
163713,-4.5700903,0.12356138,16,GraphSAGE,PCA
11787,4.814567,-1.1446395,8,GraphSAGE,PCA
78641,0.8830913,-3.0224147,9,GraphSAGE,PCA
109399,-2.3895278,-3.1518621,10,GraphSAGE,PCA
105904,-0.99093163,-2.1856353,30,GraphSAGE,PCA
58997,-4.395368,2.394678,16,GraphSAGE,PCA
58418,1.6551805,-3.074163,9,GraphSAGE,PCA
65094,2.11634,0.5692811,27,GraphSAGE,PCA
163315,-5.376829,-1.1533597,30,GraphSAGE,PCA
26011,-1.0884261,-1.1721268,26,GraphSAGE,PCA
152311,7.13939,1.6688843,28,GraphSAGE,PCA
135110,-2.1933637,-1.4392506,24,GraphSAGE,PCA
119784,-0.83607304,-1.8930016,27,GraphSAGE,PCA
1320,-3.7269394,10.068253,16,GraphSAGE,PCA
159412,-4.970371,7.982405,16,GraphSAGE,PCA
75305,1.0562143,-2.0735066,24,GraphSAGE,PCA
131967,-3.8087373,-2.5433004,30,GraphSAGE,PCA
55916,-0.5997645,-3.1887698,5,GraphSAGE,PCA
31286,-4.780815,3.4684668,16,GraphSAGE,PCA
132221,-2.62304,-1.9562063,24,GraphSAGE,PCA
86807,-2.5142705,-0.88862956,24,GraphSAGE,PCA
41981,-1.6084352,-2.4085996,26,GraphSAGE,PCA
112512,-0.83550227,-2.7342272,24,GraphSAGE,PCA
48044,16.55396,5.99935,28,GraphSAGE,PCA
122230,-6.055056,4.462336,24,GraphSAGE,PCA
128500,-3.5696394,5.293241,16,GraphSAGE,PCA
40945,-4.8745866,1.6191344,24,GraphSAGE,PCA
132465,-0.06555313,-2.7258902,15,GraphSAGE,PCA
151546,0.27164835,-1.7311327,4,GraphSAGE,PCA
159489,-4.26844,8.280828,16,GraphSAGE,PCA
130594,-0.15909904,-3.0341675,34,GraphSAGE,PCA
138102,-3.721352,1.6807194,24,GraphSAGE,PCA
65572,-1.8809013,2.2284083,16,GraphSAGE,PCA
142347,-3.1529758,2.5438142,10,GraphSAGE,PCA
166268,-5.0305705,2.376916,16,GraphSAGE,PCA
83836,-0.70981634,-2.079648,26,GraphSAGE,PCA
83859,-6.4584603,-0.5564629,30,GraphSAGE,PCA
111594,-2.0918171,-3.1286178,10,GraphSAGE,PCA
83462,6.480325,-1.1335478,28,GraphSAGE,PCA
51231,-0.49580535,7.387235,27,GraphSAGE,PCA
39557,-0.33603588,-3.578413,23,GraphSAGE,PCA
163779,0.36435115,-4.127002,2,GraphSAGE,PCA
19559,-2.0902197,8.899748,16,GraphSAGE,PCA
70308,-4.8711624,-1.36133,4,GraphSAGE,PCA
47777,-3.0252295,-1.741345,30,GraphSAGE,PCA
103064,-2.192916,7.58929,16,GraphSAGE,PCA
124376,3.8384986,-1.6024064,28,GraphSAGE,PCA
26762,8.697885,0.185637,28,GraphSAGE,PCA
136187,-0.2705728,-2.6974783,24,GraphSAGE,PCA
7687,-1.6230023,-2.4682243,10,GraphSAGE,PCA
123618,-0.94660366,-0.9677881,26,GraphSAGE,PCA
163416,-1.6555302,-2.6374683,4,GraphSAGE,PCA
87549,1.7905128,-4.836876,9,GraphSAGE,PCA
31090,-0.4836641,-1.8070678,27,GraphSAGE,PCA
145516,0.40446728,-3.4315805,24,GraphSAGE,PCA
