node_id,x,y,label,model,method
53128,0.9306088,-0.5935383,24,GCN,PCA
6250,0.7269166,0.4358828,28,GCN,PCA
44565,1.2211561,-2.3337276,24,GCN,PCA
159059,-1.5168941,-4.3735666,34,GCN,PCA
132216,2.480674,-0.994678,30,GCN,PCA
96348,-2.7113285,0.9329884,37,GCN,PCA
150045,4.973779,3.597751,16,GCN,PCA
152234,-2.1987195,-3.290681,22,GCN,PCA
163119,3.9514725,3.3934119,16,GCN,PCA
74348,-4.3520317,-1.0383345,4,GCN,PCA
163216,4.3797483,4.8709908,16,GCN,PCA
40003,-1.6684566,-4.980896,34,GCN,PCA
72832,-1.4803264,1.5199664,28,GCN,PCA
155446,2.62164,-1.0484371,24,GCN,PCA
50210,-1.1966459,-1.4659741,18,GCN,PCA
37237,-0.84996414,-3.6879067,5,GCN,PCA
137921,-3.8946464,1.6343057,19,GCN,PCA
110650,-4.5622535,1.0664287,8,GCN,PCA
87529,-3.8642378,-3.537808,28,GCN,PCA
62786,0.41449028,-0.41753268,5,GCN,PCA
33760,0.54698235,-0.004137039,19,GCN,PCA
53398,5.2575517,3.8383954,16,GCN,PCA
154503,-3.1495306,-3.4098303,36,GCN,PCA
66572,-4.1804147,1.5310686,28,GCN,PCA
142421,1.7117567,-2.4977674,2,GCN,PCA
167288,-0.7396275,0.08760929,18,GCN,PCA
105831,-2.2065725,-0.0787642,28,GCN,PCA
165856,-2.2324433,-2.7461607,2,GCN,PCA
87242,0.0075384974,-1.95677,5,GCN,PCA
18110,6.575874,8.338491,16,GCN,PCA
164007,-0.48468545,-1.6606127,24,GCN,PCA
1460,-0.6247575,-2.9537528,23,GCN,PCA
164547,-0.4581788,-2.6816986,19,GCN,PCA
124348,-1.6984186,-1.954944,20,GCN,PCA
96465,3.5793025,1.1108737,27,GCN,PCA
105799,0.15636677,-4.402321,10,GCN,PCA
43537,-5.6471615,1.8053277,28,GCN,PCA
112992,2.4784412,-0.2747333,24,GCN,PCA
41478,5.5603337,5.029932,16,GCN,PCA
57934,-1.5354378,-3.0849323,5,GCN,PCA
47517,6.5659037,6.9524565,16,GCN,PCA
120171,5.33867,2.5103471,24,GCN,PCA
37092,-1.4667053,-2.4184039,23,GCN,PCA
133664,-3.6548111,0.13597846,8,GCN,PCA
165437,2.3842692,-0.12249279,30,GCN,PCA
59626,1.7236629,-0.7008016,16,GCN,PCA
140744,3.6237795,2.1492655,16,GCN,PCA
81507,-1.3889847,-4.702208,36,GCN,PCA
125236,-6.4765778,1.3750212,28,GCN,PCA
25905,1.7378178,-1.0460325,31,GCN,PCA
82853,-2.389955,1.2157652,28,GCN,PCA
156442,-4.933743,1.9914544,28,GCN,PCA
150035,9.082787,5.987775,16,GCN,PCA
41408,-7.098612,2.9638174,28,GCN,PCA
38210,-0.32604274,-1.1893524,3,GCN,PCA
168239,-1.6987853,-1.6744455,5,GCN,PCA
125830,0.3592831,-1.744054,31,GCN,PCA
47967,-1.2101038,-1.9546518,34,GCN,PCA
68288,-0.0772143,-1.642059,27,GCN,PCA
51029,-2.9470654,0.71758103,18,GCN,PCA
106273,-1.0734619,-3.349378,5,GCN,PCA
65479,2.6038065,2.301059,28,GCN,PCA
54041,-2.164535,-2.6109297,8,GCN,PCA
32339,5.9925766,2.977455,24,GCN,PCA
103804,3.1166391,0.7450044,27,GCN,PCA
66544,0.029476702,-7.222311,2,GCN,PCA
27724,4.428508,2.2869117,16,GCN,PCA
160155,-5.377485,0.3938396,28,GCN,PCA
155894,2.4723058,0.5759721,16,GCN,PCA
17486,-3.2432792,-2.7434192,26,GCN,PCA
25558,4.0121818,2.2859356,16,GCN,PCA
161607,-1.6329947,-0.6716747,23,GCN,PCA
94423,2.95507,1.2809618,24,GCN,PCA
35698,4.4091287,0.8286135,30,GCN,PCA
5325,-0.8067088,3.8975832,28,GCN,PCA
117533,-3.122378,-1.8360119,13,GCN,PCA
167325,2.2643764,-0.22975612,10,GCN,PCA
89251,-3.872222,-1.6114829,28,GCN,PCA
127437,6.8346066,4.4604588,16,GCN,PCA
60714,-0.8745483,-2.255713,28,GCN,PCA
71559,3.411519,1.804528,16,GCN,PCA
107050,2.5665555,-0.87463415,10,GCN,PCA
94,2.1093636,-0.68047714,24,GCN,PCA
97260,-1.0116591,-3.7590673,39,GCN,PCA
15769,1.7680507,-0.004418373,24,GCN,PCA
23865,0.040474832,-1.7084938,16,GCN,PCA
35937,-14.427469,10.444067,28,GCN,PCA
70574,-4.7601357,1.4528916,28,GCN,PCA
29968,1.1860275,-4.0928016,2,GCN,PCA
97578,2.9567616,0.35113955,6,GCN,PCA
74650,-1.0652232,-2.7951546,23,GCN,PCA
85013,4.5063033,0.7713847,13,GCN,PCA
159417,0.701366,-1.8805856,24,GCN,PCA
160399,-7.4926076,4.1772013,8,GCN,PCA
77592,1.1317408,-1.3171906,24,GCN,PCA
169314,0.9134777,-0.6786616,16,GCN,PCA
81766,2.5603836,0.21038938,25,GCN,PCA
55484,1.7643223,-3.710104,10,GCN,PCA
152710,-5.8664026,2.6864216,28,GCN,PCA
85269,2.5836613,-0.001414299,31,GCN,PCA
79793,-2.4966183,-0.06956148,28,GCN,PCA
110783,0.061123192,-4.3026285,34,GCN,PCA
85444,1.3700264,-1.9582399,6,GCN,PCA
67913,4.4698277,2.656613,16,GCN,PCA
11905,-2.114886,-0.2372055,26,GCN,PCA
19883,2.3476696,0.4311409,24,GCN,PCA
169169,-1.8536115,-2.5493562,39,GCN,PCA
165476,-0.27499777,-4.4688263,22,GCN,PCA
99748,3.192747,1.0793316,24,GCN,PCA
106384,1.187835,-3.7226448,10,GCN,PCA
87597,0.7719882,-1.4087175,26,GCN,PCA
158902,-8.238724,2.6319869,28,GCN,PCA
81493,0.47333986,-1.1846026,24,GCN,PCA
154066,2.773141,0.10967398,24,GCN,PCA
153766,3.9319265,0.4073124,30,GCN,PCA
119545,1.3826184,-0.2161572,24,GCN,PCA
102689,-5.7078986,1.6910236,28,GCN,PCA
13694,-0.6603662,-0.3777702,23,GCN,PCA
82719,0.88612324,-0.5245192,16,GCN,PCA
89564,-1.8500037,-4.354883,9,GCN,PCA
78306,-2.9246805,-0.41443467,4,GCN,PCA
159233,1.8039622,-0.86027527,3,GCN,PCA
126009,-6.9662313,3.9728553,5,GCN,PCA
6154,0.3576253,-1.9309922,10,GCN,PCA
90445,4.0738997,3.0854366,16,GCN,PCA
76867,3.195117,-0.70450044,24,GCN,PCA
137501,3.3536623,-0.20893312,37,GCN,PCA
140101,4.6420326,5.6299267,4,GCN,PCA
39284,3.1248026,-0.56492877,30,GCN,PCA
127761,-1.158495,-3.8353474,36,GCN,PCA
123112,-4.9424133,4.71824,28,GCN,PCA
137962,-5.5747867,0.25713062,19,GCN,PCA
73076,3.275436,-0.6842346,31,GCN,PCA
54796,0.25442857,-3.3880002,33,GCN,PCA
36851,1.9070983,-0.48632097,24,GCN,PCA
165074,-2.0443854,3.518707,28,GCN,PCA
14370,0.7541167,-0.763469,24,GCN,PCA
72120,8.41977,9.994544,16,GCN,PCA
67787,4.184907,0.7840028,30,GCN,PCA
8526,-7.2119946,4.523716,28,GCN,PCA
74053,-3.5888638,-2.7749705,36,GCN,PCA
124509,-0.45121747,-4.3754344,9,GCN,PCA
12275,0.75410193,-2.4797058,24,GCN,PCA
100994,1.7265027,0.7114203,16,GCN,PCA
113126,5.162944,2.9462278,24,GCN,PCA
92738,-1.6883967,-3.998525,34,GCN,PCA
111829,1.5384042,0.53867483,16,GCN,PCA
102325,-0.6995789,-3.4889169,27,GCN,PCA
114944,1.4173753,-0.7796347,24,GCN,PCA
54269,4.470136,1.322079,30,GCN,PCA
22387,1.88655,0.32904983,16,GCN,PCA
153265,1.9216905,0.24599695,4,GCN,PCA
103346,-3.4527972,0.17021894,28,GCN,PCA
25709,-6.5815825,3.534053,28,GCN,PCA
101158,2.7438405,0.36394358,30,GCN,PCA
73799,-1.2187018,1.0132225,4,GCN,PCA
103069,2.337617,0.40221786,6,GCN,PCA
47161,-1.9845257,-1.9141911,0,GCN,PCA
91870,2.3215725,-0.58745646,30,GCN,PCA
56223,-3.978314,0.9933071,8,GCN,PCA
48039,-4.3476067,0.7396536,19,GCN,PCA
41222,-9.031727,5.6872034,28,GCN,PCA
94284,0.43733495,-3.3571365,10,GCN,PCA
166807,0.6518019,-3.2655926,10,GCN,PCA
48900,-2.8979623,-3.4909103,5,GCN,PCA
18487,0.4352352,-0.8465208,24,GCN,PCA
150802,1.1620765,-0.5306692,16,GCN,PCA
107821,1.2001855,2.299703,16,GCN,PCA
114189,5.4791656,3.9167364,16,GCN,PCA
74990,3.3817577,0.592185,31,GCN,PCA
35906,-1.6665719,-0.8882884,37,GCN,PCA
124761,3.9906948,1.324331,27,GCN,PCA
50998,-0.6751832,-3.0313346,22,GCN,PCA
34233,0.85631293,-1.3063241,24,GCN,PCA
126811,2.039335,-1.0230333,30,GCN,PCA
146127,-0.80145776,-1.5124286,26,GCN,PCA
12887,-0.080635875,-0.9911665,26,GCN,PCA
146116,-2.5791743,-0.4677987,5,GCN,PCA
141963,1.6222377,-0.56109667,16,GCN,PCA
107058,5.679592,1.5110972,30,GCN,PCA
113725,-5.0558558,-4.7266493,36,GCN,PCA
157962,-4.812074,-0.24188638,19,GCN,PCA
54737,-0.73119897,-2.9091432,18,GCN,PCA
114230,-5.380854,1.3039238,28,GCN,PCA
139591,4.415725,1.8426945,27,GCN,PCA
132539,-3.3610094,0.6788442,21,GCN,PCA
40838,-3.2944105,-2.9962924,20,GCN,PCA
125200,-2.5122702,1.2739465,28,GCN,PCA
25451,-4.7857766,-0.23025632,28,GCN,PCA
69945,0.43629676,-1.0618637,24,GCN,PCA
43218,-2.3895383,-2.617656,34,GCN,PCA
129542,-1.2611924,-1.6705222,28,GCN,PCA
132055,3.6988375,2.4612663,16,GCN,PCA
69745,-1.6174262,-3.1176991,20,GCN,PCA
28135,-5.2316008,1.938422,28,GCN,PCA
11310,-0.6687832,-5.516592,2,GCN,PCA
77529,3.7838113,0.7506871,30,GCN,PCA
27828,-0.79208434,-4.665016,37,GCN,PCA
57372,-6.1061897,3.3113391,28,GCN,PCA
116808,0.3612166,-1.115784,3,GCN,PCA
74172,3.1030579,0.5750909,24,GCN,PCA
68728,2.1389024,0.9155922,16,GCN,PCA
118166,-6.6856594,2.6881373,28,GCN,PCA
155644,4.5053935,0.14886665,24,GCN,PCA
86564,3.8442495,-0.13058329,10,GCN,PCA
72948,-1.3705635,-4.1687512,39,GCN,PCA
105854,4.579006,1.2619274,24,GCN,PCA
50987,1.979867,-0.52913,16,GCN,PCA
146261,1.4506173,-0.92015123,24,GCN,PCA
67865,-7.504967,2.6725557,28,GCN,PCA
104603,3.7629535,-0.13679218,26,GCN,PCA
6176,1.6958466,-2.3577368,37,GCN,PCA
128398,-2.7401447,0.36473942,28,GCN,PCA
14097,8.678015,7.32145,16,GCN,PCA
96204,0.43814772,-1.0239143,2,GCN,PCA
121847,-1.1125668,-2.3377109,34,GCN,PCA
137162,0.15573704,-1.94574,30,GCN,PCA
87531,-3.0922835,-1.6066391,28,GCN,PCA
21976,-3.263236,-4.242111,34,GCN,PCA
4991,-0.63800263,-3.5586057,34,GCN,PCA
12279,6.159229,4.2568655,25,GCN,PCA
14540,-8.544529,5.060911,28,GCN,PCA
164122,-4.051076,0.705158,28,GCN,PCA
10160,-0.3384243,-4.168556,10,GCN,PCA
11823,7.798297,6.012389,16,GCN,PCA
63079,1.3901615,-0.93101096,3,GCN,PCA
19916,-4.762842,-0.68098664,4,GCN,PCA
31073,2.0695064,-0.65347743,30,GCN,PCA
14923,5.168475,3.795664,16,GCN,PCA
22081,-9.078291,4.7772007,28,GCN,PCA
168608,-1.5165614,-0.6968906,5,GCN,PCA
48248,-1.0104489,-1.6886078,5,GCN,PCA
28045,1.7013173,0.50325537,16,GCN,PCA
137282,0.5421677,0.42815018,11,GCN,PCA
55079,-1.3788042,-1.8134086,10,GCN,PCA
136971,3.6975753,0.65113187,13,GCN,PCA
152872,-9.541616,6.430094,8,GCN,PCA
112431,-2.7764826,-1.5568541,9,GCN,PCA
149723,-1.2358043,-2.1162658,2,GCN,PCA
28126,5.4690123,3.1124675,24,GCN,PCA
161242,3.166505,0.63070107,27,GCN,PCA
43631,4.3358674,3.6109478,16,GCN,PCA
23386,-1.5002882,-3.1682272,36,GCN,PCA
21308,-0.93611956,-1.3278395,28,GCN,PCA
95951,1.7370017,0.12707806,24,GCN,PCA
161081,-0.09420645,-1.1249288,38,GCN,PCA
57969,-0.49427375,1.9491584,8,GCN,PCA
9641,2.1476908,-0.48133707,24,GCN,PCA
134617,-5.8290515,3.1455042,28,GCN,PCA
138838,0.12506884,-1.5870042,5,GCN,PCA
147273,1.1557035,-2.5630925,30,GCN,PCA
2869,-1.1985931,-2.6629918,22,GCN,PCA
33422,-0.28575402,-3.8296094,36,GCN,PCA
51485,-9.50761,5.458294,28,GCN,PCA
106211,2.3171976,-0.110118866,16,GCN,PCA
10140,-1.8383434,-2.3189783,5,GCN,PCA
74552,-0.3843734,-2.785156,9,GCN,PCA
20416,1.0538373,0.13732338,24,GCN,PCA
78964,-4.4314404,-4.097445,20,GCN,PCA
17053,-1.0169997,-3.2178319,34,GCN,PCA
88166,-0.029070377,-2.2909007,38,GCN,PCA
153911,3.1174326,1.2423279,16,GCN,PCA
123391,-1.818542,-3.513695,9,GCN,PCA
61626,2.9288416,0.13933659,27,GCN,PCA
105408,0.35578388,-4.5510163,2,GCN,PCA
17899,6.728044,4.456687,16,GCN,PCA
117759,1.5348763,-1.7321917,34,GCN,PCA
73401,-9.27101,9.052903,28,GCN,PCA
158975,-5.716632,1.9995329,28,GCN,PCA
56456,-4.4203806,0.05172658,28,GCN,PCA
4508,0.66758806,-1.6802821,30,GCN,PCA
67609,1.1397431,-2.9158223,10,GCN,PCA
38271,-0.8936368,-1.6208593,21,GCN,PCA
131947,6.6577296,3.7328937,30,GCN,PCA
40752,-1.8664732,-4.275785,34,GCN,PCA
132532,2.865766,-0.72384477,38,GCN,PCA
129252,-1.7957897,-1.4948897,4,GCN,PCA
67927,-1.2232716,-4.016713,36,GCN,PCA
88123,1.3030908,-3.096954,3,GCN,PCA
90837,-3.8210073,-4.475875,2,GCN,PCA
35815,0.41912854,-3.7576408,24,GCN,PCA
49419,-2.0755427,-1.8150778,34,GCN,PCA
146911,2.8959773,3.5062087,16,GCN,PCA
121875,-1.0510938,-3.3280034,5,GCN,PCA
123751,1.0627306,-1.437947,30,GCN,PCA
37037,4.370929,2.335899,24,GCN,PCA
143747,4.0115924,-0.734323,24,GCN,PCA
87047,-3.5773714,-0.9721849,39,GCN,PCA
42731,2.9658427,-0.20518088,31,GCN,PCA
89382,-6.247228,1.3815758,28,GCN,PCA
124359,2.7564874,-0.8857318,31,GCN,PCA
59688,2.085385,-0.06180811,26,GCN,PCA
8440,2.7180543,0.5601268,24,GCN,PCA
143867,0.33445722,-2.590954,36,GCN,PCA
156783,-8.393455,5.308791,28,GCN,PCA
69068,-0.32657588,-4.969858,2,GCN,PCA
65762,2.0464466,-0.5233507,16,GCN,PCA
139546,0.5787223,-1.4512082,26,GCN,PCA
5124,1.1272998,-1.1544918,27,GCN,PCA
124484,-1.4690824,-1.3418154,23,GCN,PCA
143509,1.3820922,-1.9239991,30,GCN,PCA
135738,-1.5341733,-3.5604925,34,GCN,PCA
57775,-4.2134485,0.056218147,28,GCN,PCA
75059,2.782547,2.8627822,25,GCN,PCA
9158,-1.2904496,-0.42560434,39,GCN,PCA
78691,4.02283,0.8415704,24,GCN,PCA
82217,-2.7234704,0.05531788,28,GCN,PCA
100438,-1.3627701,-1.3734553,4,GCN,PCA
93486,-4.1597757,-3.3698921,36,GCN,PCA
53123,-3.8429291,2.3858783,28,GCN,PCA
118105,-0.17428258,-3.8247705,2,GCN,PCA
152273,-1.2446074,-2.3929732,2,GCN,PCA
36524,2.091368,-1.3911163,30,GCN,PCA
75560,2.8559866,0.11922932,23,GCN,PCA
4056,-12.082792,8.78689,8,GCN,PCA
157268,0.7180993,-2.0478218,24,GCN,PCA
137633,-3.5639,-3.8826904,39,GCN,PCA
155095,5.89484,4.9044523,16,GCN,PCA
109245,3.9032352,1.1748359,16,GCN,PCA
48799,-5.175582,0.9001274,8,GCN,PCA
100600,-1.7640898,-2.7957792,34,GCN,PCA
39054,-1.6587982,-1.5449549,28,GCN,PCA
55887,2.4398348,0.38018394,24,GCN,PCA
34423,7.0429516,4.750166,16,GCN,PCA
127784,5.3717155,3.2649424,16,GCN,PCA
41395,8.749251,5.4218655,16,GCN,PCA
49993,-3.5283298,-0.89362216,4,GCN,PCA
129406,-1.4634764,-1.6105218,4,GCN,PCA
146591,-8.229209,4.754483,28,GCN,PCA
79649,3.3302693,1.0204208,24,GCN,PCA
162596,-1.180384,-2.117612,13,GCN,PCA
101220,-2.6490984,-1.1399899,35,GCN,PCA
63511,-3.633084,-0.56451654,28,GCN,PCA
99659,0.028801858,-0.59529495,8,GCN,PCA
130712,1.296423,-1.5367403,24,GCN,PCA
85711,8.192588,7.764821,16,GCN,PCA
47130,0.23017114,0.5646403,24,GCN,PCA
16148,0.092509806,-2.9889822,34,GCN,PCA
145274,0.85747284,-3.4047933,7,GCN,PCA
102139,2.0808613,-0.4909768,30,GCN,PCA
68424,-1.5957816,-3.1240356,5,GCN,PCA
99123,-0.26821184,-1.1981227,26,GCN,PCA
15565,-1.8820863,0.94103456,8,GCN,PCA
36853,0.66921884,-1.9282066,23,GCN,PCA
163713,5.753214,2.121997,16,GCN,PCA
11787,-7.0468946,2.8860157,8,GCN,PCA
78641,-1.2663074,-3.5068536,9,GCN,PCA
109399,1.5296876,-1.4481703,10,GCN,PCA
105904,-0.5272653,-1.698105,30,GCN,PCA
58997,4.786229,2.5134046,16,GCN,PCA
58418,-3.4819703,-1.1547836,9,GCN,PCA
65094,-1.4621415,0.6601496,27,GCN,PCA
163315,8.210357,2.057731,30,GCN,PCA
26011,0.038669944,-2.5864332,26,GCN,PCA
152311,-2.9575393,0.6702244,28,GCN,PCA
135110,1.3838651,0.17753482,24,GCN,PCA
119784,2.0593917,-1.1280138,27,GCN,PCA
1320,4.2536206,2.4723299,16,GCN,PCA
159412,3.5182836,1.4326327,16,GCN,PCA
75305,-0.4878062,-1.7498354,24,GCN,PCA
131967,1.7298768,-0.38045144,30,GCN,PCA
55916,-1.6741104,-2.7202842,5,GCN,PCA
31286,8.61503,5.653735,16,GCN,PCA
132221,1.5167012,-0.92040575,24,GCN,PCA
86807,2.4018562,-0.770854,24,GCN,PCA
41981,1.8525779,-1.1781857,26,GCN,PCA
112512,2.5040514,-2.1636279,24,GCN,PCA
48044,-7.1132417,3.357764,28,GCN,PCA
122230,3.858063,1.3797696,24,GCN,PCA
128500,4.6957507,2.7218072,16,GCN,PCA
40945,5.2704315,2.2538173,24,GCN,PCA
132465,-0.6038319,-1.3551022,15,GCN,PCA
151546,-1.0632312,1.0739589,4,GCN,PCA
159489,6.9477906,5.2156563,16,GCN,PCA
130594,-3.2046256,-2.941841,34,GCN,PCA
138102,3.6859567,0.8493135,24,GCN,PCA
65572,2.442522,0.024886847,16,GCN,PCA
142347,2.5975971,0.3182485,10,GCN,PCA
166268,5.0829024,3.2084897,16,GCN,PCA
83836,0.120697856,-1.1683748,26,GCN,PCA
83859,3.5331538,0.16250825,30,GCN,PCA
111594,1.645968,-2.5190194,10,GCN,PCA
83462,-12.170587,8.541292,28,GCN,PCA
51231,2.0627666,1.4002006,27,GCN,PCA
39557,-0.78047997,-2.244995,23,GCN,PCA
163779,-1.041834,-5.3920097,2,GCN,PCA
19559,1.4918077,1.1782286,16,GCN,PCA
70308,1.5645072,-1.1224077,4,GCN,PCA
47777,1.2948337,-1.4314585,30,GCN,PCA
103064,4.8556056,2.6882808,16,GCN,PCA
124376,-6.8812733,1.9544289,28,GCN,PCA
26762,-3.4189253,-1.2332579,28,GCN,PCA
136187,-0.53815466,-1.2193102,24,GCN,PCA
7687,0.5911481,-1.7484274,10,GCN,PCA
123618,0.44332027,-1.456753,26,GCN,PCA
163416,1.9975529,-0.8380437,4,GCN,PCA
87549,-2.0229926,-3.5782866,9,GCN,PCA
31090,1.2475262,-1.3145672,27,GCN,PCA
145516,-0.56001836,-2.7311842,24,GCN,PCA
9413,1.9363432,-1.0823058,16,GCN,PCA
73237,-7.728651,4.719636,28,GCN,PCA
161877,2.7850938,0.31535077,16,GCN,PCA
120902,-1.0364355,-3.020908,3,GCN,PCA
17586,-0.2311145,-3.4875746,2,GCN,PCA
155785,1.8288839,-1.184358,24,GCN,PCA
26396,2.8005328,0.9079459,16,GCN,PCA
129614,2.076315,-1.4220082,24,GCN,PCA
20212,-1.519357,-2.6974087,5,GCN,PCA
21296,3.8386214,0.98777914,24,GCN,PCA
100018,2.5019848,0.87479377,24,GCN,PCA
126152,1.3419814,-2.0149622,3,GCN,PCA
89252,-0.05045986,-1.1580245,3,GCN,PCA
102740,1.6862373,-1.8957417,30,GCN,PCA
16428,-3.7234223,-0.55551386,28,GCN,PCA
50763,24.86653,14.965113,24,GCN,PCA
89885,0.75510615,-1.4491712,16,GCN,PCA
143995,3.4270647,1.6679676,16,GCN,PCA
142475,5.472049,4.333953,16,GCN,PCA
8389,1.7272468,0.4478035,16,GCN,PCA
86825,-2.5306666,-3.0663474,9,GCN,PCA
37793,-0.45061538,-3.2290416,6,GCN,PCA
12032,-1.3102596,-4.6762767,2,GCN,PCA
140839,2.3654222,-0.29227304,24,GCN,PCA
41197,0.30428326,0.73701334,16,GCN,PCA
141275,-1.5627749,-3.367652,22,GCN,PCA
101970,1.4563091,-1.1184657,10,GCN,PCA
152300,-0.28174886,-5.110716,2,GCN,PCA
65198,3.3526745,-0.6453235,24,GCN,PCA
35018,1.0552459,-3.2474995,10,GCN,PCA
26692,0.3544147,-1.3127998,24,GCN,PCA
129976,-1.1314036,-1.4053526,15,GCN,PCA
71963,4.913611,1.87411,30,GCN,PCA
106128,2.058199,-1.4391688,10,GCN,PCA
130595,3.9562786,0.8774221,24,GCN,PCA
26885,2.2993171,-2.000325,30,GCN,PCA
14120,-1.0191557,-5.53977,33,GCN,PCA
5830,2.6260674,0.9628606,16,GCN,PCA
42473,-3.1678612,-0.37936163,4,GCN,PCA
66276,4.2403846,0.79188585,30,GCN,PCA
104934,1.4143603,-1.5890322,27,GCN,PCA
140571,-0.58071136,-3.359372,24,GCN,PCA
66888,5.2756305,2.0539763,30,GCN,PCA
37305,1.2520316,-1.9481893,23,GCN,PCA
154400,-8.4610195,5.5434313,8,GCN,PCA
66752,3.7046258,0.6541796,30,GCN,PCA
85245,-0.48400074,-1.1936857,24,GCN,PCA
156702,-1.5810928,-3.97257,36,GCN,PCA
3919,-0.66580373,-2.0467193,38,GCN,PCA
22421,0.77755934,0.31855583,24,GCN,PCA
45766,2.0264654,-0.7343967,26,GCN,PCA
42294,1.1363297,-2.6707423,4,GCN,PCA
19685,1.7255075,-1.2627174,24,GCN,PCA
45517,-4.11211,0.76795316,19,GCN,PCA
99850,-1.3835777,-3.4325895,22,GCN,PCA
44172,-2.8390238,2.8973587,4,GCN,PCA
105668,-3.8522503,1.4966333,4,GCN,PCA
133286,-5.3356814,1.0321946,8,GCN,PCA
167790,-4.330434,0.21474266,5,GCN,PCA
150704,3.8881195,1.7118566,16,GCN,PCA
35161,3.808738,2.5311391,16,GCN,PCA
132184,2.2818952,-0.4616487,16,GCN,PCA
31920,1.332324,-2.0087652,38,GCN,PCA
48059,-1.2392073,-4.142003,9,GCN,PCA
39517,-0.1731709,-4.6941967,9,GCN,PCA
77019,5.206151,1.8727682,24,GCN,PCA
67007,-1.3415782,-1.5073943,24,GCN,PCA
30782,-2.6776183,-2.282741,5,GCN,PCA
28852,2.4553647,0.12857199,16,GCN,PCA
33304,-3.6247501,-0.17928457,5,GCN,PCA
21755,-0.7945417,-1.5279642,0,GCN,PCA
77753,1.0013628,-3.2883952,10,GCN,PCA
68757,6.1607943,3.356631,27,GCN,PCA
16238,-1.3016055,-3.1603274,39,GCN,PCA
160997,2.139353,-0.8735833,10,GCN,PCA
125305,-1.1502866,-3.7062662,33,GCN,PCA
166478,1.9369161,0.3553772,16,GCN,PCA
121196,1.8334949,-1.505753,37,GCN,PCA
164902,-1.6093202,-2.802224,39,GCN,PCA
40831,-1.3033814,-2.94051,34,GCN,PCA
11878,1.0646691,-1.3456144,13,GCN,PCA
153338,1.4352078,-0.38938546,1,GCN,PCA
40376,2.2975483,-1.5187757,24,GCN,PCA
66985,-5.838792,3.0498106,28,GCN,PCA
108378,3.3314579,1.0672343,30,GCN,PCA
68395,4.5032053,3.8981278,24,GCN,PCA
27370,0.5008015,-1.8690045,8,GCN,PCA
163248,6.4753876,4.2826624,16,GCN,PCA
22297,1.3789418,1.1073585,16,GCN,PCA
114659,3.174867,0.3978083,16,GCN,PCA
166943,10.925512,13.250521,16,GCN,PCA
106663,-0.046815664,-1.9973454,38,GCN,PCA
87429,1.9025307,-1.2216042,26,GCN,PCA
143130,-9.150494,4.2251024,28,GCN,PCA
123075,-0.433235,-1.7093018,26,GCN,PCA
79622,-5.958467,4.7119875,8,GCN,PCA
72293,1.1295125,-0.78110194,16,GCN,PCA
68102,-2.0509233,-4.0971527,36,GCN,PCA
93733,2.7809443,-0.37882376,16,GCN,PCA
32469,4.7749596,2.3827527,16,GCN,PCA
28700,0.05995673,-0.8172506,39,GCN,PCA
167998,-0.16643882,-0.49871993,4,GCN,PCA
39292,0.10088664,-1.8242967,19,GCN,PCA
61709,1.121978,-0.70304847,24,GCN,PCA
25949,0.5314979,0.7265961,16,GCN,PCA
124083,3.4240031,1.1713626,16,GCN,PCA
56202,1.569704,-1.8016429,3,GCN,PCA
65646,5.024616,4.5587006,16,GCN,PCA
23308,-1.5079103,-1.4375931,34,GCN,PCA
168615,-0.7157437,-2.668083,5,GCN,PCA
127499,3.4280446,0.6963382,6,GCN,PCA
134529,-7.638768,4.0157003,28,GCN,PCA
121065,1.5421817,-0.6395726,16,GCN,PCA
86191,-4.0260653,2.436374,1,GCN,PCA
149085,0.30187684,-1.6801884,28,GCN,PCA
34548,-4.835222,1.3210571,4,GCN,PCA
34688,-8.214467,4.4244785,28,GCN,PCA
6418,-0.3303715,-2.5560257,35,GCN,PCA
146664,-1.2404414,-6.167705,2,GCN,PCA
165122,-1.3526671,-1.4126358,37,GCN,PCA
60379,-1.8653467,-3.0701108,4,GCN,PCA
94875,1.7426343,-0.19720483,16,GCN,PCA
95014,5.2902465,2.0019124,24,GCN,PCA
715,3.3706868,1.0483539,16,GCN,PCA
169181,3.186535,0.07885218,16,GCN,PCA
35394,-1.7989633,-1.8453143,9,GCN,PCA
139711,6.1052237,5.550514,16,GCN,PCA
138726,-5.6329746,2.586315,8,GCN,PCA
122572,-2.310599,-2.6359015,5,GCN,PCA
62844,-1.302863,-3.599256,9,GCN,PCA
96152,-0.4985977,-2.9250526,34,GCN,PCA
128218,6.5375366,2.2936966,24,GCN,PCA
101050,-0.3909334,-1.8920974,24,GCN,PCA
128874,-1.1921366,-1.61472,19,GCN,PCA
128845,-1.3627217,-5.1832027,2,GCN,PCA
42034,1.5093472,-2.2471232,6,GCN,PCA
116207,-0.91327214,-2.7549136,5,GCN,PCA
71851,2.4360487,1.0449924,16,GCN,PCA
163799,-0.29268765,0.48722553,27,GCN,PCA
71427,-1.8871138,-2.303616,34,GCN,PCA
888,-4.34557,-0.62769985,8,GCN,PCA
43957,1.6641922,-0.44071817,31,GCN,PCA
93308,3.6075995,1.2082388,16,GCN,PCA
160235,1.2295244,-1.1972072,24,GCN,PCA
56853,-3.178172,2.8354137,28,GCN,PCA
45886,0.0675019,-2.340184,24,GCN,PCA
